Bauxite Particle size ;Target Ca/Si Ratio in Pre-Desilication Slurry   ;Pre-Desilication Process Efficiency ;Digestion Efficiency of Bauxite   ;Steam Injected Into digester    ;Suhu Digester   ;L/S Ratio (Liquor-to-Solid in Digester) ;Target NaOH Solution Concentration in Digestion Tank    ;Digestion Steam Evaporation Loss    ;Steam Flashing Water release    ;Precipitation Temperature   ;Precipitation Yield (Al(OH)? from liquor)   ;Clarification Process Efficiency    ;Seed Alumino Hydrate Ratio  ;Free Moisture in Wet Alumina Hydrate    ;NaOH affected by carbonation    ;Wash Water Added to Red Mud (ton/ton RM)    ;Red Mud Wash Efficiency ;Spent Liquor Na2CO3 conversion efficiency   ;Minimum Causticity (Active NaOH/(NaOH+Na2CO3)   ;Total NaOH OPEX (per Hr)  ;Total CaO OPEX (Per Hr);TOTAL OPEX
64.92544556;1.2;0.8;98.88%;0.05;143.8959198;3;154.6355896;0.03;0.02;64.65976715;75.43%;0.98;2.083548307;0.1;0.1;2.5;0.8;0.9;0.85;3131.796808;605.2349661;3737.031774
69.68299866;1.2;0.8;99.20%;0.05;146.549881;3;156.0335388;0.03;0.02;66.00054932;74.70%;0.98;2.427229881;0.1;0.1;2.5;0.8;0.9;0.85;3445.651424;805.5103555;4251.16178
57.73211288;1.2;0.8;97.52%;0.05;140.6309509;3;140.607254;0.03;0.02;62.59923172;76.53%;0.98;2.764454365;0.1;0.1;2.5;0.8;0.9;0.85;471.5497913;166.9403883;638.4901796
62.38328552;1.2;0.8;100.00%;0.05;148.9008484;3;155.3798981;0.03;0.02;62.60506439;76.52%;0.98;2.490019798;0.1;0.1;2.5;0.8;0.9;0.85;2898.030133;197.3766425;3095.406775
70.8975296;1.2;0.8;99.45%;0.05;147.5057831;3;158.3182068;0.03;0.02;67.58650208;73.81%;0.98;2.048345804;0.1;0.1;2.5;0.8;0.9;0.85;3365.397152;675.9207373;4041.317889
63.78079224;1.2;0.8;97.81%;0.05;143.8229675;3;141.2525024;0.03;0.02;53.77142334;80.75%;0.98;2.247438908;0.1;0.1;2.5;0.8;0.9;0.85;2901.486309;446.5982459;3348.084555
72.53541565;1.2;0.8;94.36%;0.05;142.1589813;3;145.6871338;0.03;0.02;54.61547852;80.42%;0.98;2.373638153;0.1;0.1;2.5;0.8;0.9;0.85;2702.265186;577.3918324;3279.657018
70.71237946;1.2;0.8;99.84%;0.05;149.4869995;3;158.376709;0.03;0.02;64.07360077;75.74%;0.98;2.200891972;0.1;0.1;2.5;0.8;0.9;0.85;3083.274697;453.8824573;3537.157155
69.35810089;1.2;0.8;99.18%;0.05;145.9107208;3;158.5428772;0.03;0.02;64.94958496;75.26%;0.98;2.238317251;0.1;0.1;2.5;0.8;0.9;0.85;3143.063566;452.4249439;3595.488509
69.19946289;1.2;0.8;99.27%;0.05;147.0422363;3;153.6067657;0.03;0.02;51.69884872;81.72%;0.98;2.809789658;0.1;0.1;2.5;0.8;0.9;0.85;3232.309297;780.1630292;4012.472326
53.16093445;1.2;0.8;100.00%;0.05;147.9815979;3;145.3119812;0.03;0.02;62.0592804;76.80%;0.98;2.809314251;0.1;0.1;2.5;0.8;0.9;0.85;3128.960872;634.6875528;3763.648425
59.05741882;1.2;0.8;98.72%;0.05;141.0852509;3;153.113327;0.03;0.02;56.88521194;79.33%;0.98;2.225927353;0.1;0.1;2.5;0.8;0.9;0.85;3163.265571;690.540431;3853.806002
53.55665588;1.2;0.8;99.61%;0.05;142.211319;3;146.7061005;0.03;0.02;52.55955505;81.34%;0.98;2.781880617;0.1;0.1;2.5;0.8;0.9;0.85;1039.940775;300.099693;1340.040468
59.75492859;1.2;0.8;98.53%;0.05;142.6286163;3;144.5709534;0.03;0.02;55.35900497;80.06%;0.98;2.27785635;0.1;0.1;2.5;0.8;0.9;0.85;3021.470167;598.9125715;3620.382739
71.95975494;1.2;0.8;97.03%;0.05;146.2774963;3;140.4095459;0.03;0.02;52.14742661;81.49%;0.98;2.488963127;0.1;0.1;2.5;0.8;0.9;0.85;2882.091821;647.9224644;3530.014285
72.52338409;1.2;0.8;96.21%;0.05;144.5696564;3;144.3456268;0.03;0.02;56.77232742;79.41%;0.98;2.705262661;0.1;0.1;2.5;0.8;0.9;0.85;3049.352851;748.4879237;3797.840774
71.82084656;1.2;0.8;96.50%;0.05;143.4144135;3;150.7668304;0.03;0.02;56.53945541;79.52%;0.98;2.260578871;0.1;0.1;2.5;0.8;0.9;0.85;2998.931644;389.9540637;3388.885707
73.7162323;1.2;0.8;99.27%;0.05;149.6592255;3;149.6821899;0.03;0.02;68.14055634;73.51%;0.98;2.643338203;0.1;0.1;2.5;0.8;0.9;0.85;3094.328057;710.5850836;3804.913141
50.1110611;1.2;0.8;100.00%;0.05;146.6316681;3;143.4700775;0.03;0.02;57.40922165;79.09%;0.98;2.03319025;0.1;0.1;2.5;0.8;0.9;0.85;2987.534447;568.1911669;3555.725614
64.41838074;1.2;0.8;97.62%;0.05;140.970459;3;155.8919373;0.03;0.02;62.27986145;76.69%;0.98;2.357159615;0.1;0.1;2.5;0.8;0.9;0.85;2960.408682;356.347911;3316.756593
65.05641937;1.2;0.8;98.74%;0.05;145.4330902;3;145.246582;0.03;0.02;63.32484055;76.14%;0.98;2.209079981;0.1;0.1;2.5;0.8;0.9;0.85;2446.05507;371.3395332;2817.394603
51.30554199;1.2;0.8;100.01%;0.05;144.8674927;3;158.5400543;0.03;0.02;51.24468231;81.86%;0.98;2.226059437;0.1;0.1;2.5;0.8;0.9;0.85;3130.766771;337.4888098;3468.255581
70.12218475;1.2;0.8;97.76%;0.05;145.0353088;3;148.5462799;0.03;0.02;65.68645477;74.88%;0.98;2.765726089;0.1;0.1;2.5;0.8;0.9;0.85;2788.837513;315.9025189;3104.740032
58.75363541;1.2;0.8;99.68%;0.05;146.4742126;3;140.6331329;0.03;0.02;64.76524353;75.38%;0.98;2.978004932;0.1;0.1;2.5;0.8;0.9;0.85;3137.390164;766.8018524;3904.192016
54.24727249;1.2;0.8;100.00%;0.05;148.0866852;3;141.2293091;0.03;0.02;69.66374969;72.63%;0.98;2.615176916;0.1;0.1;2.5;0.8;0.9;0.85;2681.150432;353.8936979;3035.04413
72.19815063;1.2;0.8;98.31%;0.05;147.6430359;3;144.8066864;0.03;0.02;53.68504715;80.79%;0.98;2.173969269;0.1;0.1;2.5;0.8;0.9;0.85;3003.219425;716.9623388;3720.181764
63.32858276;1.2;0.8;99.74%;0.05;148.8858795;3;141.253418;0.03;0.02;50.13343048;82.38%;0.98;2.213426113;0.1;0.1;2.5;0.8;0.9;0.85;1289.644641;762.7233589;2052.368
62.7435112;1.2;0.8;99.84%;0.05;147.4236603;3;150.5125885;0.03;0.02;58.39838791;78.64%;0.98;2.942310333;0.1;0.1;2.5;0.8;0.9;0.85;3085.558211;501.5002325;3587.058444
52.95541382;1.2;0.8;99.61%;0.05;140.100769;3;156.3615112;0.03;0.02;52.61673737;81.32%;0.98;2.419787645;0.1;0.1;2.5;0.8;0.9;0.85;3095.54273;580.2256999;3675.76843
68.0224762;1.2;0.8;98.91%;0.05;145.0317841;3;156.206665;0.03;0.02;62.28783035;76.69%;0.98;2.963141918;0.1;0.1;2.5;0.8;0.9;0.85;3005.713197;191.655998;3197.369195
72.39381409;1.2;0.8;94.81%;0.05;141.9870911;3;148.7691956;0.03;0.02;59.21693802;78.24%;0.98;2.60627079;0.1;0.1;2.5;0.8;0.9;0.85;3088.256951;785.7473415;3874.004292
54.30548477;1.2;0.8;99.96%;0.05;145.3178558;3;146.5361328;0.03;0.02;50.16172409;82.37%;0.98;2.702712536;0.1;0.1;2.5;0.8;0.9;0.85;2879.763446;260.7811678;3140.544614
54.82098007;1.2;0.8;99.77%;0.05;144.1072083;3;144.8521881;0.03;0.02;59.5568428;78.05%;0.98;2.016955137;0.1;0.1;2.5;0.8;0.9;0.85;2957.639258;443.9725055;3401.611764
59.86005783;1.2;0.8;99.77%;0.05;146.7358551;3;144.5271149;0.03;0.02;51.69169617;81.72%;0.98;2.897776604;0.1;0.1;2.5;0.8;0.9;0.85;2926.81959;428.5087542;3355.328344
63.8095932;1.2;0.8;99.96%;0.05;149.5489044;3;149.8338623;0.03;0.02;66.71627808;74.31%;0.98;2.377365589;0.1;0.1;2.5;0.8;0.9;0.85;2947.863621;213.3261016;3161.189723
69.56015778;1.2;0.8;95.66%;0.05;141.8120422;3;148.7721558;0.03;0.02;69.85016632;72.52%;0.98;2.289973259;0.1;0.1;2.5;0.8;0.9;0.85;3001.831768;632.4683898;3634.300158
71.06223297;1.2;0.8;94.75%;0.05;141.6440735;3;147.4727936;0.03;0.02;58.16962051;78.75%;0.98;2.753847361;0.1;0.1;2.5;0.8;0.9;0.85;3060.831107;781.0009219;3841.832029
70.74557495;1.2;0.8;94.87%;0.05;140.1136627;3;155.6176605;0.03;0.02;54.3478241;80.53%;0.98;2.610197544;0.1;0.1;2.5;0.8;0.9;0.85;2999.990513;199.7713128;3199.761825
65.39572906;1.2;0.8;97.41%;0.05;143.1875305;3;144.7501678;0.03;0.02;61.72325134;76.98%;0.98;2.662940979;0.1;0.1;2.5;0.8;0.9;0.85;2789.33092;152.3838273;2941.714747
65.33126831;1.2;0.8;97.94%;0.05;143.7177582;3;146.3514862;0.03;0.02;60.0711441;77.82%;0.98;2.812979221;0.1;0.1;2.5;0.8;0.9;0.85;2870.700682;455.2983765;3325.999058
67.97555542;1.2;0.8;99.01%;0.05;148.1557007;3;141.5573273;0.03;0.02;66.45310974;74.45%;0.98;2.430757284;0.1;0.1;2.5;0.8;0.9;0.85;2723.203827;268.9472852;2992.151112
63.16680527;1.2;0.8;99.72%;0.05;145.1798706;3;159.3903809;0.03;0.02;50.51987839;82.22%;0.98;2.560853958;0.1;0.1;2.5;0.8;0.9;0.85;3144.749158;292.7247236;3437.473881
53.80018234;1.2;0.8;99.98%;0.05;145.9254303;3;145.383316;0.03;0.02;58.64215088;78.52%;0.98;2.802352428;0.1;0.1;2.5;0.8;0.9;0.85;3010.67536;697.2152446;3707.890605
56.64567184;1.2;0.8;100.00%;0.05;148.0027924;3;147.4674988;0.03;0.02;66.2445755;74.57%;0.98;2.958742142;0.1;0.1;2.5;0.8;0.9;0.85;2179.520245;419.3806639;2598.900909
54.43546677;1.2;0.8;100.01%;0.05;147.9926758;3;151.0022888;0.03;0.02;62.71786499;76.46%;0.98;2.801102877;0.1;0.1;2.5;0.8;0.9;0.85;2851.120242;336.9360675;3188.05631
51.56467819;1.2;0.8;101.18%;0.05;149.6053467;3;159.8199158;0.03;0.02;58.28403854;78.70%;0.98;2.538320065;0.1;0.1;2.5;0.8;0.9;0.85;3365.445363;563.8492175;3929.29458
66.99902344;1.2;0.8;99.09%;0.05;147.1913147;3;145.1610565;0.03;0.02;67.18977356;74.04%;0.98;2.838080406;0.1;0.1;2.5;0.8;0.9;0.85;2945.891021;602.171043;3548.062064
54.23334122;1.2;0.8;100.00%;0.05;146.7911377;3;149.3760681;0.03;0.02;66.60287476;74.37%;0.98;2.492398739;0.1;0.1;2.5;0.8;0.9;0.85;3089.09865;774.9958293;3864.094479
69.39459991;1.2;0.8;99.85%;0.05;149.4118347;3;156.2666321;0.03;0.02;55.58692551;79.94%;0.98;2.071427107;0.1;0.1;2.5;0.8;0.9;0.85;3037.872414;255.86127;3293.733684
64.83322906;1.2;0.8;97.90%;0.05;143.7172699;3;144.9433441;0.03;0.02;63.52896881;76.03%;0.98;2.159295082;0.1;0.1;2.5;0.8;0.9;0.85;1732.874754;266.1387801;1999.013534
66.79645538;1.2;0.8;99.53%;0.05;147.8201447;3;149.0736389;0.03;0.02;62.39541245;76.61%;0.98;2.015730381;0.1;0.1;2.5;0.8;0.9;0.85;2951.905471;227.4890395;3179.394511
52.0273819;1.2;0.8;99.83%;0.05;142.3630981;3;148.3955231;0.03;0.02;62.190979;76.74%;0.98;2.757210732;0.1;0.1;2.5;0.8;0.9;0.85;2033.073752;350.6517704;2383.725522
69.38371277;1.2;0.8;99.45%;0.05;149.5762634;3;144.3718719;0.03;0.02;53.99584579;80.69%;0.98;2.401397943;0.1;0.1;2.5;0.8;0.9;0.85;3108.113856;738.8467344;3846.96059
58.8196373;1.2;0.8;99.95%;0.05;145.4990082;3;156.8602905;0.03;0.02;69.95584869;72.45%;0.98;2.36860323;0.1;0.1;2.5;0.8;0.9;0.85;3150.409325;340.3031677;3490.712493
51.32479095;1.2;0.8;99.99%;0.05;145.0531311;3;143.6737671;0.03;0.02;54.60086823;80.42%;0.98;2.284032822;0.1;0.1;2.5;0.8;0.9;0.85;1014.572815;557.3504574;1571.923273
64.66403198;1.2;0.8;97.60%;0.05;142.1551666;3;149.9067383;0.03;0.02;66.86630249;74.21%;0.98;2.174564838;0.1;0.1;2.5;0.8;0.9;0.85;2884.273626;153.5440164;3037.817642
66.01170349;1.2;0.8;99.99%;0.05;149.5552979;3;158.9019623;0.03;0.02;57.1926651;79.21%;0.98;2.403808355;0.1;0.1;2.5;0.8;0.9;0.85;3159.913283;340.785832;3500.699115
53.82418442;1.2;0.8;99.93%;0.05;145.5902405;3;141.7328796;0.03;0.02;69.07834625;72.97%;0.98;2.939193726;0.1;0.1;2.5;0.8;0.9;0.85;2775.569059;468.9367439;3244.505803
67.544487;1.2;0.8;99.25%;0.05;147.537735;3;147.0767059;0.03;0.02;59.46044159;78.12%;0.98;2.794843197;0.1;0.1;2.5;0.8;0.9;0.85;2794.695043;254.0487623;3048.743806
64.98264313;1.2;0.8;99.08%;0.05;143.7601471;3;158.3530884;0.03;0.02;57.29876328;79.17%;0.98;2.743972778;0.1;0.1;2.5;0.8;0.9;0.85;3082.988674;423.7245642;3506.713238
63.46557236;1.2;0.8;99.96%;0.05;149.3245239;3;150.0034027;0.03;0.02;64.73793793;75.39%;0.98;2.644576311;0.1;0.1;2.5;0.8;0.9;0.85;3015.066853;368.0600695;3383.126922
72.10028839;1.2;0.8;96.82%;0.05;142.2868347;3;159.7856903;0.03;0.02;50.22262955;82.35%;0.98;2.972140789;0.1;0.1;2.5;0.8;0.9;0.85;3277.005336;713.091348;3990.096684
73.74412537;1.2;0.8;94.53%;0.05;140.3276672;3;158.9601593;0.03;0.02;67.9409256;73.61%;0.98;2.403141975;0.1;0.1;2.5;0.8;0.9;0.85;3244.71855;567.7082685;3812.426818
71.5256958;1.2;0.8;99.46%;0.05;149.9270325;3;147.2404022;0.03;0.02;62.97079086;76.33%;0.98;2.54307127;0.1;0.1;2.5;0.8;0.9;0.85;2796.333334;306.7873049;3103.120639
71.0104599;1.2;0.8;95.23%;0.05;142.7657776;3;144.3851929;0.03;0.02;66.50470734;74.42%;0.98;2.14274478;0.1;0.1;2.5;0.8;0.9;0.85;3076.094509;623.4496305;3699.54414
50.35449982;1.2;0.8;100.10%;0.05;146.5409546;3;155.3058472;0.03;0.02;50.52737427;82.21%;0.98;2.396643639;0.1;0.1;2.5;0.8;0.9;0.85;3088.685691;530.3325743;3619.018265
52.04039383;1.2;0.8;100.39%;0.05;149.8828888;3;150.5643768;0.03;0.02;56.32161331;79.58%;0.98;2.167034626;0.1;0.1;2.5;0.8;0.9;0.85;2969.802796;426.5655331;3396.368329
61.03879547;1.2;0.8;99.04%;0.05;143.5611115;3;149.1370697;0.03;0.02;56.1772995;79.69%;0.98;2.227622032;0.1;0.1;2.5;0.8;0.9;0.85;3165.236937;799.6991871;3964.936124
65.48962402;1.2;0.8;98.26%;0.05;142.6671448;3;155.3187866;0.03;0.02;52.67851639;81.29%;0.98;2.87048173;0.1;0.1;2.5;0.8;0.9;0.85;3031.727863;388.0770968;3419.80496
52.24648285;1.2;0.8;100.00%;0.05;146.9610138;3;146.6429749;0.03;0.02;64.9437561;75.28%;0.98;2.470026493;0.1;0.1;2.5;0.8;0.9;0.85;1950.438832;411.3126401;2361.751472
70.87812042;1.2;0.8;99.66%;0.05;149.0696106;3;154.6921082;0.03;0.02;56.19430542;79.69%;0.98;2.847751617;0.1;0.1;2.5;0.8;0.9;0.85;3219.768922;692.0588139;3911.827736
55.97067261;1.2;0.8;99.36%;0.05;142.7239227;3;145.6739197;0.03;0.02;62.02571869;76.82%;0.98;2.531511784;0.1;0.1;2.5;0.8;0.9;0.85;3006.445913;495.7107586;3502.156671
53.82445908;1.2;0.8;100.00%;0.05;145.7229614;3;152.6381836;0.03;0.02;63.75741577;75.90%;0.98;2.25308013;0.1;0.1;2.5;0.8;0.9;0.85;3174.050675;712.6094642;3886.660139
55.88903046;1.2;0.8;99.98%;0.05;144.8116302;3;156.2091522;0.03;0.02;56.2354393;79.64%;0.98;2.277738571;0.1;0.1;2.5;0.8;0.9;0.85;3068.874044;243.1975176;3312.071562
72.53025055;1.2;0.8;96.03%;0.05;142.1602936;3;155.7085571;0.03;0.02;64.46330261;75.53%;0.98;2.409648418;0.1;0.1;2.5;0.8;0.9;0.85;3234.692506;558.3677591;3793.060265
61.97318268;1.2;0.8;99.83%;0.05;145.6332092;3;157.5443268;0.03;0.02;68.43596649;73.34%;0.98;2.766752243;0.1;0.1;2.5;0.8;0.9;0.85;3113.724394;494.0747726;3607.799167
60.51447296;1.2;0.8;99.97%;0.05;147.5338135;3;152.7398834;0.03;0.02;60.55195618;77.57%;0.98;2.668957949;0.1;0.1;2.5;0.8;0.9;0.85;2802.684006;162.1686844;2964.852691
66.34806061;1.2;0.8;99.44%;0.05;149.0137329;3;140.4790039;0.03;0.02;64.97859955;75.25%;0.98;2.233354092;0.1;0.1;2.5;0.8;0.9;0.85;2464.417165;291.6106549;2756.02782
60.59786606;1.2;0.8;100.01%;0.05;149.8336334;3;159.5414734;0.03;0.02;53.34539413;81.00%;0.98;2.520205498;0.1;0.1;2.5;0.8;0.9;0.85;3232.173336;498.2445704;3730.417907
55.40130615;1.2;0.8;100.00%;0.05;145.6630249;3;154.5041656;0.03;0.02;56.14046097;79.70%;0.98;2.323480129;0.1;0.1;2.5;0.8;0.9;0.85;3403.43106;799.5858761;4203.016936
65.13730621;1.2;0.8;99.62%;0.05;147.6065369;3;148.58284;0.03;0.02;54.18517685;80.62%;0.98;2.949658155;0.1;0.1;2.5;0.8;0.9;0.85;3023.910243;380.6794183;3404.589662
53.14261627;1.2;0.8;99.87%;0.05;141.1444397;3;159.9896545;0.03;0.02;59.56191254;78.06%;0.98;2.578572273;0.1;0.1;2.5;0.8;0.9;0.85;2928.513092;218.6892546;3147.202347
62.51016235;1.2;0.8;98.56%;0.05;144.1746216;3;143.6811066;0.03;0.02;60.36988449;77.65%;0.98;2.050028324;0.1;0.1;2.5;0.8;0.9;0.85;2130.604802;626.4411345;2757.045936
70.8131485;1.2;0.8;97.99%;0.05;146.3436127;3;145.3717651;0.03;0.02;68.68412781;73.19%;0.98;2.169957161;0.1;0.1;2.5;0.8;0.9;0.85;3028.229546;649.8951839;3678.12473
64.84870911;1.2;0.8;99.37%;0.05;144.3542175;3;159.6885681;0.03;0.02;56.09263229;79.74%;0.98;2.879848719;0.1;0.1;2.5;0.8;0.9;0.85;3251.169426;526.5212825;3777.690709
62.74486542;1.2;0.8;96.95%;0.05;140.4371796;3;149.340683;0.03;0.02;66.18654633;74.60%;0.98;2.883217335;0.1;0.1;2.5;0.8;0.9;0.85;3243.152276;719.6571427;3962.809419
67.02445984;1.2;0.8;97.57%;0.05;143.6744537;3;147.1801605;0.03;0.02;58.37856293;78.65%;0.98;2.572847366;0.1;0.1;2.5;0.8;0.9;0.85;2887.312655;372.3944492;3259.707105
63.46993637;1.2;0.8;99.49%;0.05;146.3615265;3;148.0279999;0.03;0.02;62.4243927;76.62%;0.98;2.352570057;0.1;0.1;2.5;0.8;0.9;0.85;1786.939017;152.0831474;1939.022165
61.8825798;1.2;0.8;95.92%;0.05;140.0961914;3;142.1410217;0.03;0.02;68.02236176;73.57%;0.98;2.697322607;0.1;0.1;2.5;0.8;0.9;0.85;2596.483416;218.3600128;2814.843429
56.08010101;1.2;0.8;100.00%;0.05;148.7815704;3;147.1942291;0.03;0.02;58.86616898;78.41%;0.98;2.545238495;0.1;0.1;2.5;0.8;0.9;0.85;2967.939521;576.9936052;3544.933126
61.72621918;1.2;0.8;99.74%;0.05;148.2305908;3;140.6539001;0.03;0.02;65.52573395;74.97%;0.98;2.865518093;0.1;0.1;2.5;0.8;0.9;0.85;2937.165542;771.42864;3708.594182
71.83603668;1.2;0.8;98.25%;0.05;144.5595093;3;159.4162445;0.03;0.02;56.53116989;79.52%;0.98;2.495830536;0.1;0.1;2.5;0.8;0.9;0.85;3347.132644;609.9741282;3957.106773
51.05092621;1.2;0.8;100.08%;0.05;146.0580292;3;158.5867004;0.03;0.02;52.03491974;81.57%;0.98;2.592997789;0.1;0.1;2.5;0.8;0.9;0.85;3222.566018;517.0911856;3739.657204
71.02674103;1.2;0.8;97.69%;0.05;145.7235413;3;146.2748718;0.03;0.02;69.42695618;72.77%;0.98;2.290709972;0.1;0.1;2.5;0.8;0.9;0.85;2140.184054;260.8936984;2401.077753
70.52899933;1.2;0.8;98.00%;0.05;144.1467438;3;156.2800293;0.03;0.02;55.2781868;80.11%;0.98;2.408020973;0.1;0.1;2.5;0.8;0.9;0.85;2861.161028;209.6655009;3070.826529
55.07891464;1.2;0.8;99.88%;0.05;144.936615;3;145.5423279;0.03;0.02;62.98688889;76.31%;0.98;2.302375317;0.1;0.1;2.5;0.8;0.9;0.85;2800.169384;269.0469396;3069.216323
57.24388504;1.2;0.8;99.99%;0.05;147.3715973;3;148.2346039;0.03;0.02;60.50334549;77.58%;0.98;2.210917234;0.1;0.1;2.5;0.8;0.9;0.85;2884.123448;325.3799068;3209.503354
59.91632462;1.2;0.8;98.76%;0.05;143.46521;3;143.3697357;0.03;0.02;57.50758362;79.07%;0.98;2.673830986;0.1;0.1;2.5;0.8;0.9;0.85;1670.321816;292.6953814;1963.017197
66.17451477;1.2;0.8;99.97%;0.05;149.1328735;3;157.7987976;0.03;0.02;66.41522217;74.48%;0.98;2.883461475;0.1;0.1;2.5;0.8;0.9;0.85;3180.798708;643.001396;3823.800104
55.56918716;1.2;0.8;99.43%;0.05;141.6480865;3;151.4746399;0.03;0.02;56.58646393;79.49%;0.98;2.052966118;0.1;0.1;2.5;0.8;0.9;0.85;3054.37057;535.4117475;3589.782318
72.92971802;1.2;0.8;99.30%;0.05;148.0749664;3;156.8561859;0.03;0.02;66.1131897;74.61%;0.98;2.148248911;0.1;0.1;2.5;0.8;0.9;0.85;3189.548072;642.7502701;3832.298342
52.03352737;1.2;0.8;99.79%;0.05;141.8649902;3;149.3284454;0.03;0.02;60.55921936;77.57%;0.98;2.576925755;0.1;0.1;2.5;0.8;0.9;0.85;2860.220002;262.9357936;3123.155795
57.73257446;1.2;0.8;99.99%;0.05;147.305191;3;150.5129547;0.03;0.02;53.02864075;81.14%;0.98;2.678070068;0.1;0.1;2.5;0.8;0.9;0.85;2779.137609;723.5012105;3502.63882
61.3805809;1.2;0.8;99.28%;0.05;144.0054626;3;151.3440094;0.03;0.02;64.93732452;75.27%;0.98;2.106489658;0.1;0.1;2.5;0.8;0.9;0.85;3015.810331;411.4623167;3427.272648
70.65480804;1.2;0.8;98.05%;0.05;146.1124725;3;146.7854462;0.03;0.02;51.86250305;81.64%;0.98;2.455285788;0.1;0.1;2.5;0.8;0.9;0.85;2771.407754;310.4958988;3081.903653
66.11614227;1.2;0.8;98.81%;0.05;143.4375458;3;159.0630798;0.03;0.02;63.84553146;75.87%;0.98;2.710443497;0.1;0.1;2.5;0.8;0.9;0.85;3254.268564;467.9241244;3722.192688
53.10113907;1.2;0.8;99.98%;0.05;144.1861572;3;151.2877045;0.03;0.02;54.5227356;80.44%;0.98;2.381202221;0.1;0.1;2.5;0.8;0.9;0.85;3257.156982;709.1169571;3966.273939
68.78994751;1.2;0.8;97.02%;0.05;141.476532;3;158.343811;0.03;0.02;58.45938492;78.59%;0.98;2.399957657;0.1;0.1;2.5;0.8;0.9;0.85;3344.682739;750.9654702;4095.648209
65.54367828;1.2;0.8;99.67%;0.05;148.3347015;3;146.9188843;0.03;0.02;61.06182861;77.28%;0.98;2.135445833;0.1;0.1;2.5;0.8;0.9;0.85;2724.705215;266.7694042;2991.47462
72.85507965;1.2;0.8;98.20%;0.05;148.3537445;3;141.5482788;0.03;0.02;50.44269943;82.22%;0.98;2.112958431;0.1;0.1;2.5;0.8;0.9;0.85;2789.16054;273.1687441;3062.329284
71.50627899;1.2;0.8;96.40%;0.05;141.704483;3;158.5507965;0.03;0.02;65.61430359;74.90%;0.98;2.285338402;0.1;0.1;2.5;0.8;0.9;0.85;3002.327559;172.4857598;3174.813319
69.77727509;1.2;0.8;99.67%;0.05;148.6852875;3;154.7299194;0.03;0.02;60.38507462;77.66%;0.98;2.948506832;0.1;0.1;2.5;0.8;0.9;0.85;3195.997344;658.6007771;3854.598121
52.7989502;1.2;0.8;99.97%;0.05;145.4984894;3;142.7154541;0.03;0.02;67.33421326;73.96%;0.98;2.645272017;0.1;0.1;2.5;0.8;0.9;0.85;2982.705992;600.7512219;3583.457214
57.39438248;1.2;0.8;100.00%;0.05;149.4407654;3;149.8211212;0.03;0.02;51.23938751;81.91%;0.98;2.651169777;0.1;0.1;2.5;0.8;0.9;0.85;2911.356801;404.57922;3315.936021
56.00219345;1.2;0.8;99.30%;0.05;143.1951294;3;142.2924805;0.03;0.02;66.33263397;74.52%;0.98;2.88608408;0.1;0.1;2.5;0.8;0.9;0.85;2788.466238;292.1318699;3080.598108
64.52566528;1.2;0.8;95.12%;0.05;140.4120331;3;141.8206635;0.03;0.02;56.75930786;79.42%;0.98;2.345398903;0.1;0.1;2.5;0.8;0.9;0.85;2138.270145;435.791717;2574.061862
70.20140076;1.2;0.8;98.65%;0.05;147.266922;3;146.1966705;0.03;0.02;64.61519623;75.45%;0.98;2.394432306;0.1;0.1;2.5;0.8;0.9;0.85;2793.116566;225.3350381;3018.451604
56.83122635;1.2;0.8;100.00%;0.05;147.1819763;3;150.9812317;0.03;0.02;54.93677521;80.27%;0.98;2.519901752;0.1;0.1;2.5;0.8;0.9;0.85;3217.771964;657.2643004;3875.036265
60.97120667;1.2;0.8;99.99%;0.05;148.3993073;3;154.0654602;0.03;0.02;52.01953888;81.58%;0.98;2.382169724;0.1;0.1;2.5;0.8;0.9;0.85;2940.457108;252.006355;3192.463463
73.92134857;1.2;0.8;97.94%;0.05;146.5932617;3;149.9969177;0.03;0.02;66.43951416;74.46%;0.98;2.262020588;0.1;0.1;2.5;0.8;0.9;0.85;3045.482165;598.7619584;3644.244123
60.60990143;1.2;0.8;99.83%;0.05;147.2093353;3;145.9464874;0.03;0.02;57.15283966;79.24%;0.98;2.245719671;0.1;0.1;2.5;0.8;0.9;0.85;1528.739051;477.5881008;2006.327152
72.71589661;1.2;0.8;97.81%;0.05;144.7170563;3;156.1907349;0.03;0.02;58.04852676;78.81%;0.98;2.742103577;0.1;0.1;2.5;0.8;0.9;0.85;3011.074253;222.8464883;3233.920741
64.62376404;1.2;0.8;99.96%;0.05;148.4644775;3;156.9850006;0.03;0.02;63.32930756;76.13%;0.98;2.175450802;0.1;0.1;2.5;0.8;0.9;0.85;3027.470659;187.3182627;3214.788921
52.05368042;1.2;0.8;100.01%;0.05;147.3217773;3;148.7020569;0.03;0.02;51.09560776;81.98%;0.98;2.947883606;0.1;0.1;2.5;0.8;0.9;0.85;2868.598355;241.9624902;3110.560846
59.46147537;1.2;0.8;100.00%;0.05;147.8013153;3;157.1114044;0.03;0.02;69.5076828;72.69%;0.98;2.01505208;0.1;0.1;2.5;0.8;0.9;0.85;3039.457355;209.0326137;3248.489968
58.55182266;1.2;0.8;99.30%;0.05;142.8418732;3;150.6742096;0.03;0.02;54.90082169;80.29%;0.98;2.668849468;0.1;0.1;2.5;0.8;0.9;0.85;3022.617596;635.2932048;3657.910801
